,parcelid,aircon,num_bathroom,num_bedroom,quality,num_bathroom_calc,area_total_calc,area_live_finished,fips,num_bath,num_garage,area_garage,heating,latitude,longitude,area_lot,num_pool,pooltypeid7,zoning_landuse_county,zoning_landuse,zoning_property,rawcensustractandblock,region_city,region_county,region_neighbor,region_zip,num_room,num_unit,build_year,tax_building,tax_total,tax_year,tax_land,tax_property,censustractandblock,logerror,transactiondate
1762,10719731,,2.0,3.0,7.0,2.0,1358.0,1358.0,6037,2.0,,,2.0,34206094,-118620655,7559.0,,,0100,261,LARS,60371343.034001,12447.0,3101,268588.0,96342.0,0.0,1.0,1956.0,47110.0,67484.0,2015,20374.0,958.85,60371343034001.0,0.0549315868,2017-07-17
1763,10719731,,2.0,3.0,6.0,2.0,1358.0,1358.0,6037,2.0,,,2.0,34206094,-118620655,7559.0,,,100,261,LARS,60371343.03,12447.0,3101,268588.0,96342.0,0.0,1.0,1956.0,47828.0,68512.0,2016,20684.0,958.85,60371300000000.0,0.0549315868,2017-07-17
1764,10722858,,2.0,4.0,7.0,2.0,1570.0,1570.0,6037,2.0,,,2.0,34195746,-118624097,7977.0,1.0,1.0,0101,261,LARS,60371352.011014,12447.0,3101,268588.0,96342.0,0.0,1.0,1960.0,220606.0,367676.0,2015,147070.0,4619.79,60371352011014.0,0.0951707551,2017-03-02
1765,10722858,,2.0,4.0,7.0,2.0,1570.0,1570.0,6037,2.0,,,2.0,34195746,-118624097,7977.0,1.0,1.0,0101,261,LARS,60371352.011014,12447.0,3101,268588.0,96342.0,0.0,1.0,1960.0,220606.0,367676.0,2015,147070.0,4619.79,60371352011014.0,-0.172842628,2017-07-28
1766,10722858,,2.0,4.0,6.0,2.0,1570.0,1570.0,6037,2.0,,,2.0,34195746,-118624097,7977.0,1.0,1.0,101,261,LARS,60371352.01,12447.0,3101,268588.0,96342.0,0.0,1.0,1960.0,223970.0,373282.0,2016,149312.0,4619.79,60371400000000.0,0.0951707551,2017-03-02
1767,10722858,,2.0,4.0,6.0,2.0,1570.0,1570.0,6037,2.0,,,2.0,34195746,-118624097,7977.0,1.0,1.0,101,261,LARS,60371352.01,12447.0,3101,268588.0,96342.0,0.0,1.0,1960.0,223970.0,373282.0,2016,149312.0,4619.79,60371400000000.0,-0.172842628,2017-07-28
1768,10730720,1.0,2.0,4.0,7.0,2.0,2074.0,2074.0,6037,2.0,,,2.0,34187138,-118620121,9207.0,,,0100,261,LARS,60371351.023007,12447.0,3101,268588.0,96342.0,0.0,1.0,1958.0,163000.0,536000.0,2015,373000.0,7047.15,60371351023007.0,-0.014223122000000001,2017-01-05
1769,10730720,1.0,2.0,4.0,6.0,2.0,2074.0,2074.0,6037,2.0,,,2.0,34187138,-118620121,9207.0,,,100,261,LARS,60371351.02,12447.0,3101,268588.0,96342.0,0.0,1.0,1958.0,175000.0,574000.0,2016,399000.0,7047.15,60371400000000.0,-0.014223122000000001,2017-01-05
1770,10735049,1.0,4.0,5.0,4.0,4.0,3098.0,3098.0,6037,4.0,,,2.0,34176607,-118652044,22382.0,1.0,1.0,0101,261,LARE11,60371373.022015005,12447.0,3101,48570.0,96389.0,0.0,1.0,1966.0,226269.0,432737.0,2015,206468.0,8970.21,60371373022015.0,-0.019200000000000002,2016-06-01
1771,10735049,1.0,4.0,5.0,8.0,4.0,3098.0,3098.0,6037,4.0,,,2.0,34176607,-118652044,22382.0,1.0,1.0,101,261,LARE11,60371373.02,12447.0,3101,48570.0,96389.0,0.0,1.0,1966.0,288000.0,720000.0,2016,432000.0,8970.21,60371400000000.0,-0.019200000000000002,2016-06-01
1772,10735249,1.0,2.0,3.0,4.0,2.0,2076.0,2076.0,6037,2.0,,,2.0,34171513,-118653792,12213.0,,,0100,261,LARE11,60371373.022026,12447.0,3101,48570.0,96389.0,0.0,1.0,1964.0,292620.0,675031.0,2015,382411.0,8558.0,60371373022026.0,0.1062,2016-02-24
1773,10735249,1.0,2.0,3.0,8.0,2.0,2076.0,2076.0,6037,2.0,,,2.0,34171513,-118653792,12213.0,,,100,261,LARE11,60371373.02,12447.0,3101,48570.0,96389.0,0.0,1.0,1964.0,295750.0,692920.0,2016,397170.0,8558.0,60371400000000.0,0.1062,2016-02-24
1774,10736968,1.0,4.0,4.0,4.0,4.0,3721.0,3721.0,6037,4.0,,,2.0,34156698,-118667343,50708.0,1.0,1.0,0101,261,HHRAS1*,60378002.031012,38980.0,3101,,96337.0,0.0,1.0,1963.0,366781.0,1270224.0,2015,903443.0,14745.19,60378002031012.0,0.11606064240000001,2017-01-02
1775,10736968,1.0,4.0,4.0,7.0,4.0,3721.0,3721.0,6037,4.0,,,2.0,34156698,-118667343,50708.0,1.0,1.0,101,261,HHRAS1*,60378002.03,38980.0,3101,,96337.0,0.0,1.0,1963.0,372374.0,1289594.0,2016,917220.0,14745.19,60378000000000.0,0.11606064240000001,2017-01-02
1776,10741585,1.0,2.0,3.0,7.0,2.0,1391.0,1391.0,6037,2.0,,,2.0,34150122,-118763258,6547.0,,,010D,269,AHRPD10000,60378003.241012,9840.0,3101,,96336.0,0.0,1.0,1972.0,128430.0,310248.0,2015,181818.0,3860.37,60378003241012.0,-0.15080000000000002,2016-03-15
1777,10741585,1.0,2.0,3.0,6.0,2.0,1391.0,1391.0,6037,2.0,,,2.0,34150122,-118763258,6547.0,,,010D,269,AHRPD10000,60378003.24,9840.0,3101,,96336.0,0.0,1.0,1972.0,130388.0,314978.0,2016,184590.0,3860.37,60378000000000.0,-0.15080000000000002,2016-03-15
1778,10741808,1.0,2.0,4.0,4.0,2.0,2152.0,2152.0,6037,2.0,,,2.0,34148803,-118779490,7501.0,,,010D,269,AHRPD75009,60378003.24401601,9840.0,3101,764095.0,96336.0,0.0,1.0,1980.0,240921.0,536169.0,2015,295248.0,7324.72,60378003244016.0,0.032958235,2017-06-09
1779,10741808,1.0,2.0,4.0,8.0,2.0,2152.0,2152.0,6037,2.0,,,2.0,34148803,-118779490,7501.0,1.0,1.0,010D,269,AHRPD75009,60378003.24,9840.0,3101,764095.0,96336.0,0.0,1.0,1980.0,331745.0,631495.0,2016,299750.0,7324.72,60378000000000.0,0.032958235,2017-06-09
1780,10742484,1.0,2.0,3.0,7.0,2.0,999.0,999.0,6037,2.0,,,2.0,34147286,-118785431,92442.0,,,010C,266,AHR3-R325U,60378003.24200401,9840.0,3101,,96336.0,0.0,1.0,1974.0,81908.0,163689.0,2015,81781.0,2161.6,60378003242004.0,-0.0325,2016-05-13
1781,10742484,1.0,2.0,3.0,6.0,2.0,999.0,999.0,6037,2.0,,,2.0,34147286,-118785431,92442.0,,,010C,266,AHR3-R325U,60378003.24,9840.0,3101,,96336.0,0.0,1.0,1974.0,83157.0,166185.0,2016,83028.0,2161.6,60378000000000.0,-0.0325,2016-05-13
1782,10746031,1.0,3.0,3.0,4.0,3.0,1610.0,1610.0,6037,3.0,,,2.0,34143611,-118795953,890152.0,1.0,1.0,010C,266,WVRPD12U-R,60378003.261028,41673.0,3101,,96384.0,0.0,1.0,1987.0,209020.0,377055.0,2015,168035.0,4574.44,60378003261028.0,-0.038700000000000005,2016-04-06
1783,10746031,1.0,3.0,3.0,7.0,3.0,1610.0,1610.0,6037,3.0,,,2.0,34143611,-118795953,890152.0,1.0,1.0,010C,266,WVRPD12U-R,60378003.26,41673.0,3101,,96384.0,0.0,1.0,1987.0,212207.0,382804.0,2016,170597.0,4574.44,60378000000000.0,-0.038700000000000005,2016-04-06
1784,10749958,1.0,3.0,3.0,4.0,3.0,2170.0,2170.0,6037,3.0,,,2.0,34141517,-118749376,13715.0,,,0100,261,AHA110000*,60378003.29200601,9840.0,3101,,96336.0,0.0,1.0,1981.0,212363.0,611383.0,2015,399020.0,7225.27,60378003292006.0,0.0649,2016-12-09
1785,10749958,1.0,3.0,3.0,7.0,3.0,2170.0,2170.0,6037,3.0,,,2.0,34141517,-118749376,13715.0,,,100,261,AHA110000*,60378003.29,9840.0,3101,,96336.0,0.0,1.0,1981.0,215601.0,620706.0,2016,405105.0,7225.27,60378000000000.0,0.0649,2016-12-09
1786,10751461,1.0,2.0,2.0,7.0,2.0,1088.0,1088.0,6037,2.0,,,2.0,34133177,-118723753,162940.0,1.0,1.0,010C,266,AH RM-CD*,60378003.29200601,9840.0,3101,764088.0,96336.0,0.0,1.0,1973.0,64000.0,322000.0,2015,258000.0,4104.23,60378003292006.0,0.044,2016-10-11
1787,10751461,1.0,2.0,2.0,6.0,2.0,1088.0,1088.0,6037,2.0,,,2.0,34133177,-118723753,162940.0,1.0,1.0,010C,266,AH RM-CD*,60378003.29,9840.0,3101,764088.0,96336.0,0.0,1.0,1973.0,69200.0,348000.0,2016,278800.0,4104.23,60378000000000.0,0.044,2016-10-11
1788,10754585,1.0,5.0,4.0,1.0,5.0,3663.0,3663.0,6037,5.0,,,2.0,34146363,-118632545,7016.0,,,010D,269,LCRPD10000,60378002.042022,37688.0,3101,,96337.0,0.0,1.0,1989.0,389602.0,684342.0,2015,294740.0,9109.61,60378002042022.0,-0.0222,2016-03-31
1789,10754585,1.0,5.0,4.0,9.0,5.0,3663.0,3663.0,6037,5.0,,,2.0,34146363,-118632545,7016.0,,,010D,269,LCRPD10000,60378002.04,37688.0,3101,,96337.0,0.0,1.0,1989.0,395543.0,694777.0,2016,299234.0,9109.61,60378000000000.0,-0.0222,2016-03-31
1790,10757417,1.0,3.0,5.0,4.0,3.0,2890.0,2890.0,6037,3.0,,,2.0,34155705,-118625344,13776.0,1.0,1.0,0101,261,LARE15,60371374.022009,12447.0,3101,48570.0,96387.0,0.0,1.0,1965.0,318815.0,839925.0,2015,521110.0,10499.64,60371374022009.0,0.0129,2016-07-14
1791,10757417,1.0,3.0,5.0,8.0,3.0,2890.0,2890.0,6037,3.0,,,2.0,34155705,-118625344,13776.0,1.0,1.0,101,261,LARE15,60371374.02,12447.0,3101,48570.0,96387.0,0.0,1.0,1965.0,323676.0,852732.0,2016,529056.0,10499.64,60371400000000.0,0.0129,2016-07-14
1792,10762553,1.0,3.0,4.0,4.0,3.0,1717.0,1717.0,6037,3.0,,,2.0,34218400,-118535000,266667.0,1.0,1.0,010C,266,LARA,60371314.001011,12447.0,3101,40548.0,96364.0,0.0,1.0,1969.0,115089.0,182861.0,2015,67772.0,2316.97,60371314001011.0,0.0279188532,2017-06-22
1793,10762553,1.0,3.0,4.0,8.0,3.0,1717.0,1717.0,6037,3.0,,,2.0,34218400,-118535000,266667.0,1.0,1.0,010C,266,LARA,60371314.0,12447.0,3101,40548.0,96364.0,0.0,1.0,1969.0,116844.0,185649.0,2016,68805.0,2316.97,60371300000000.0,0.0279188532,2017-06-22
1794,10767017,,2.0,3.0,7.0,2.0,1448.0,1448.0,6037,2.0,,,2.0,34215894,-118578137,10861.0,,,0100,261,LARS,60371341.031002,12447.0,3101,27987.0,96341.0,0.0,1.0,1956.0,51175.0,71342.0,2015,20167.0,1829.5,60371341031002.0,-0.0398,2016-03-22
1795,10767017,,2.0,3.0,6.0,2.0,1448.0,1448.0,6037,2.0,,,2.0,34215894,-118578137,10861.0,,,100,261,LARS,60371341.03,12447.0,3101,27987.0,96341.0,0.0,1.0,1956.0,72510.0,132515.0,2016,60005.0,1829.5,60371300000000.0,-0.0398,2016-03-22
1796,10767769,,2.0,4.0,7.0,2.0,1834.0,1834.0,6037,2.0,,,2.0,34217074,-118580582,7883.0,,,0100,261,LARS,60371341.032009,12447.0,3101,27987.0,96341.0,0.0,1.0,1956.0,103962.0,249360.0,2015,145398.0,3108.36,60371341032009.0,0.15610000000000002,2016-02-17
1797,10767769,,2.0,4.0,6.0,2.0,1834.0,1834.0,6037,2.0,,,2.0,34217074,-118580582,7883.0,,,100,261,LARS,60371341.03,12447.0,3101,27987.0,96341.0,0.0,1.0,1956.0,105547.0,253162.0,2016,147615.0,3108.36,60371300000000.0,0.15610000000000002,2016-02-17
1798,10768553,,3.0,4.0,4.0,3.0,1873.0,1873.0,6037,3.0,,,2.0,34209358,-118583633,7819.0,1.0,1.0,0101,261,LARS,60371342.011007,12447.0,3101,27987.0,96341.0,0.0,1.0,1960.0,159728.0,458990.0,2015,299262.0,5801.61,60371342011007.0,0.0121316975,2017-09-12
1799,10768553,,3.0,4.0,8.0,3.0,1873.0,1873.0,6037,3.0,,,2.0,34209358,-118583633,7819.0,1.0,1.0,101,261,LARS,60371342.01,12447.0,3101,27987.0,96341.0,0.0,1.0,1960.0,162163.0,465988.0,2016,303825.0,5801.61,60371300000000.0,0.0121316975,2017-09-12
1800,10770208,1.0,3.0,2.0,4.0,3.0,1002.0,1002.0,6037,3.0,,,2.0,34208000,-118604000,13282.0,,,010C,266,LAR3,60371345.221004,12447.0,3101,30731.0,96339.0,0.0,1.0,1992.0,146782.0,193302.0,2015,46520.0,2442.63,60371345221004.0,0.2528303778,2017-03-13
1801,10770208,1.0,3.0,2.0,8.0,3.0,1002.0,1002.0,6037,3.0,,,2.0,34208000,-118604000,13282.0,,,010C,266,LAR3,60371345.22,12447.0,3101,30731.0,96339.0,0.0,1.0,1992.0,149020.0,196249.0,2016,47229.0,2442.63,60371300000000.0,0.2528303778,2017-03-13
1802,10771670,,2.0,3.0,7.0,2.0,1216.0,1216.0,6037,2.0,,,2.0,34206714,-118581290,7560.0,,,0100,261,LARS,60371347.10200101,12447.0,3101,27987.0,96341.0,0.0,1.0,1955.0,54031.0,229427.0,2015,175396.0,2838.77,60371347102001.0,0.003,2016-01-12
1803,10771670,,2.0,3.0,6.0,2.0,1216.0,1216.0,6037,2.0,,,2.0,34206714,-118581290,7560.0,,,100,261,LARS,60371347.1,12447.0,3101,27987.0,96341.0,0.0,1.0,1955.0,54854.0,232924.0,2016,178070.0,2838.77,60371300000000.0,0.003,2016-01-12
1804,10777179,,2.0,3.0,7.0,2.0,1362.0,1362.0,6037,2.0,,,7.0,34206287,-118525629,6499.0,,,0100,261,LAR1,60371318.002,12447.0,3101,40548.0,96364.0,0.0,1.0,1950.0,144432.0,209397.0,2015,64965.0,2645.98,60371318002000.0,-0.002,2016-07-22
1805,10777179,,2.0,3.0,6.0,2.0,1362.0,1362.0,6037,2.0,,,7.0,34206287,-118525629,6499.0,,,100,261,LAR1,60371318.0,12447.0,3101,40548.0,96364.0,0.0,1.0,1950.0,146634.0,212589.0,2016,65955.0,2645.98,60371300000000.0,-0.002,2016-07-22
1806,10779521,1.0,1.0,3.0,7.0,1.0,1263.0,1263.0,6037,1.0,,,2.0,34182310,-118520064,5999.0,1.0,1.0,0101,261,LAR1,60371329.001007,12447.0,3101,51906.0,96349.0,0.0,1.0,1951.0,142420.0,552264.0,2015,409844.0,6816.51,60371329001007.0,0.004,2016-10-03
1807,10779521,1.0,1.0,3.0,6.0,1.0,1263.0,1263.0,6037,1.0,,,2.0,34182310,-118520064,5999.0,1.0,1.0,101,261,LAR1,60371329.0,12447.0,3101,51906.0,96349.0,0.0,1.0,1951.0,144591.0,560685.0,2016,416094.0,6816.51,60371300000000.0,0.004,2016-10-03
1808,10782089,1.0,2.0,2.0,4.0,2.0,1057.0,1057.0,6037,2.0,,,2.0,34185600,-118537000,56995.0,1.0,1.0,010C,266,LAR3,60371331.001011,12447.0,3101,47950.0,96364.0,0.0,1.0,1983.0,82000.0,262000.0,2015,180000.0,3386.48,60371331001011.0,0.0070116303,2017-06-15
1809,10782089,1.0,2.0,2.0,8.0,2.0,1057.0,1057.0,6037,2.0,,,2.0,34185600,-118537000,56995.0,1.0,1.0,010C,266,LAR3,60371331.0,12447.0,3101,47950.0,96364.0,0.0,1.0,1983.0,88600.0,283000.0,2016,194400.0,3386.48,60371300000000.0,0.0070116303,2017-06-15
1810,10785518,1.0,2.0,2.0,7.0,2.0,849.0,849.0,6037,2.0,,,2.0,34200500,-118555000,82790.0,1.0,1.0,010C,266,LAC2,60371330.001,12447.0,3101,40548.0,96364.0,0.0,1.0,1990.0,113415.0,193322.0,2015,79907.0,2419.65,60371330001000.0,0.0488,2016-07-20
1811,10785518,1.0,2.0,2.0,6.0,2.0,849.0,849.0,6037,2.0,,,2.0,34200500,-118555000,82790.0,1.0,1.0,010C,266,LAC2,60371330.0,12447.0,3101,40548.0,96364.0,0.0,1.0,1990.0,115144.0,196269.0,2016,81125.0,2419.65,60371300000000.0,0.0488,2016-07-20
1812,10790758,,3.0,4.0,4.0,3.0,1874.0,1874.0,6037,3.0,,,2.0,34187100,-118611474,7595.0,,,0100,261,LARS,60371351.112011,12447.0,3101,48570.0,96338.0,0.0,1.0,1962.0,167862.0,502767.0,2015,334905.0,6240.7,60371351112011.0,-0.0373832673,2017-06-20
1813,10790758,,3.0,4.0,8.0,3.0,1874.0,1874.0,6037,3.0,,,2.0,34187100,-118611474,7595.0,,,100,261,LARS,60371351.11,12447.0,3101,48570.0,96338.0,0.0,1.0,1962.0,170421.0,510433.0,2016,340012.0,6240.7,60371400000000.0,-0.0373832673,2017-06-20
1814,10790827,1.0,3.0,2.0,4.0,3.0,1888.0,1888.0,6037,3.0,,,2.0,34183400,-118611000,122753.0,1.0,1.0,010C,266,LAR3,60371351.141001,12447.0,3101,48570.0,96389.0,0.0,1.0,1972.0,53426.0,81966.0,2015,28540.0,1054.31,60371351141001.0,-0.0429,2016-06-30
1815,10790827,1.0,3.0,2.0,8.0,3.0,1888.0,1888.0,6037,3.0,,,2.0,34183400,-118611000,122753.0,1.0,1.0,010C,266,LAR3,60371351.14,12447.0,3101,48570.0,96389.0,0.0,1.0,1972.0,54240.0,83215.0,2016,28975.0,1054.31,60371400000000.0,-0.0429,2016-06-30
1816,10794525,1.0,2.0,4.0,4.0,2.0,1856.0,1856.0,6037,2.0,,,2.0,34191966,-118582322,7505.0,1.0,1.0,0101,261,LARS,60371349.04100601,12447.0,3101,27987.0,96341.0,0.0,1.0,1954.0,150500.0,485000.0,2015,334500.0,6631.84,60371349041006.0,0.2874,2016-05-26
1817,10794525,1.0,2.0,4.0,8.0,2.0,1856.0,1856.0,6037,2.0,,,2.0,34191966,-118582322,7505.0,1.0,1.0,101,261,LARS,60371349.04,12447.0,3101,27987.0,96341.0,0.0,1.0,1954.0,168000.0,542000.0,2016,374000.0,6631.84,60371300000000.0,0.2874,2016-05-26
1818,10797996,1.0,3.0,3.0,4.0,3.0,2082.0,2082.0,6037,3.0,,,2.0,34176700,-118543000,21778.0,,,010C,266,LARD3,60371393.013015,12447.0,3101,47950.0,96379.0,0.0,1.0,1998.0,235747.0,456457.0,2015,220710.0,5614.07,60371393013015.0,-0.0823,2016-04-15
1819,10797996,1.0,3.0,3.0,8.0,3.0,2082.0,2082.0,6037,3.0,,,2.0,34176700,-118543000,21778.0,,,010C,266,LARD3,60371393.01,12447.0,3101,47950.0,96379.0,0.0,1.0,1998.0,239342.0,463417.0,2016,224075.0,5614.07,60371400000000.0,-0.0823,2016-04-15
1820,10799171,1.0,3.0,3.0,4.0,3.0,1175.0,1175.0,6037,3.0,,,2.0,34178100,-118534000,174400.0,1.0,1.0,010C,266,LARD1.5,60371393.031001,12447.0,3101,47950.0,96379.0,0.0,1.0,1979.0,162800.0,330000.0,2015,167200.0,4021.03,60371393031001.0,0.0266290146,2017-08-08
1821,10799171,1.0,3.0,3.0,8.0,3.0,1175.0,1175.0,6037,3.0,,,2.0,34178100,-118534000,174400.0,1.0,1.0,010C,266,LARD1.5,60371393.03,12447.0,3101,47950.0,96379.0,0.0,1.0,1979.0,165282.0,335031.0,2016,169749.0,4021.03,60371400000000.0,0.0266290146,2017-08-08
1822,10799378,1.0,3.0,2.0,4.0,3.0,986.0,986.0,6037,3.0,,,2.0,34176800,-118531000,62617.0,1.0,1.0,010C,266,LARD1.5,60371393.031002,12447.0,3101,47950.0,96379.0,0.0,1.0,1980.0,137809.0,199797.0,2015,61988.0,2432.48,60371393031002.0,-0.033600000000000005,2016-04-27
1823,10799378,1.0,3.0,2.0,8.0,3.0,986.0,986.0,6037,3.0,,,2.0,34176800,-118531000,62617.0,1.0,1.0,010C,266,LARD1.5,60371393.03,12447.0,3101,47950.0,96379.0,0.0,1.0,1980.0,139910.0,202843.0,2016,62933.0,2432.48,60371400000000.0,-0.033600000000000005,2016-04-27
1824,10801652,,1.0,2.0,7.0,1.0,804.0,804.0,6037,1.0,,,7.0,34174750,-118518376,5499.0,,,0100,261,LAR1,60371392.002002,12447.0,3101,51906.0,96349.0,0.0,1.0,1949.0,65070.0,325363.0,2015,260293.0,4105.46,60371392002002.0,0.0090643548,2017-05-12
1825,10801652,,1.0,2.0,4.0,1.0,804.0,804.0,6037,1.0,,,7.0,34174750,-118518376,5499.0,,,100,261,LAR1,60371392.0,12447.0,3101,51906.0,96349.0,0.0,1.0,1949.0,66062.0,330324.0,2016,264262.0,4105.46,60371400000000.0,0.0090643548,2017-05-12
1826,10805396,1.0,4.0,3.0,4.0,4.0,3564.0,3564.0,6037,4.0,,,2.0,34165535,-118554723,17497.0,1.0,1.0,0101,261,LARA,60371394.021011,12447.0,3101,47950.0,96379.0,0.0,1.0,1951.0,512305.0,1485685.0,2015,973380.0,18344.94,60371394021011.0,0.0447968134,2017-02-20
1827,10805396,1.0,4.0,3.0,7.0,4.0,3564.0,3564.0,6037,4.0,,,2.0,34165535,-118554723,17497.0,1.0,1.0,101,261,LARA,60371394.02,12447.0,3101,47950.0,96379.0,0.0,1.0,1951.0,520117.0,1508341.0,2016,988224.0,18344.94,60371400000000.0,0.0447968134,2017-02-20
1828,10806881,1.0,3.0,4.0,4.0,3.0,2552.0,2552.0,6037,3.0,,,2.0,34160852,-118573511,17682.0,1.0,1.0,0101,261,LARA,60371375.011011,12447.0,3101,48570.0,96387.0,0.0,1.0,1962.0,89138.0,598631.0,2015,509493.0,7531.59,60371375011011.0,0.0459,2016-02-08
1829,10806881,1.0,3.0,4.0,7.0,3.0,2552.0,2552.0,6037,3.0,,,2.0,34160852,-118573511,17682.0,1.0,1.0,101,261,LARA,60371375.01,12447.0,3101,48570.0,96387.0,0.0,1.0,1962.0,90497.0,607759.0,2016,517262.0,7531.59,60371400000000.0,0.0459,2016-02-08
1830,10808526,,2.0,3.0,4.0,2.0,1548.0,1548.0,6037,2.0,,,2.0,34166547,-118601083,5008.0,,,0100,261,LARE40,60371375.023005,12447.0,3101,48570.0,96387.0,0.0,1.0,1963.0,208483.0,641566.0,2015,433083.0,7919.07,60371375023005.0,0.0047770231000000005,2017-06-22
1831,10808526,,2.0,3.0,8.0,2.0,1548.0,1548.0,6037,2.0,,,2.0,34166547,-118601083,5008.0,,,100,261,LARE40,60371375.02,12447.0,3101,48570.0,96387.0,0.0,1.0,1963.0,211662.0,651349.0,2016,439687.0,7919.07,60371400000000.0,0.0047770231000000005,2017-06-22
1832,10814303,1.0,4.0,5.0,4.0,4.0,3386.0,3386.0,6037,4.0,,,2.0,34149740,-118543714,21516.0,1.0,1.0,0101,261,LARE11,60371398.011014,12447.0,3101,47950.0,96379.0,0.0,1.0,1967.0,155531.0,217931.0,2015,62400.0,2968.8,60371398011014.0,0.151,2016-02-24
1833,10814303,1.0,4.0,5.0,4.0,4.0,3386.0,3386.0,6037,4.0,,,2.0,34149740,-118543714,21516.0,1.0,1.0,0101,261,LARE11,60371398.011014,12447.0,3101,47950.0,96379.0,0.0,1.0,1967.0,155531.0,217931.0,2015,62400.0,2968.8,60371398011014.0,-0.0386167867,2017-07-19
1834,10814303,1.0,4.0,5.0,7.0,4.0,3386.0,3386.0,6037,4.0,,,2.0,34149740,-118543714,21516.0,1.0,1.0,101,261,LARE11,60371398.01,12447.0,3101,47950.0,96379.0,0.0,1.0,1967.0,157902.0,221253.0,2016,63351.0,2968.8,60371400000000.0,0.151,2016-02-24
1835,10814303,1.0,4.0,5.0,7.0,4.0,3386.0,3386.0,6037,4.0,,,2.0,34149740,-118543714,21516.0,1.0,1.0,101,261,LARE11,60371398.01,12447.0,3101,47950.0,96379.0,0.0,1.0,1967.0,157902.0,221253.0,2016,63351.0,2968.8,60371400000000.0,-0.0386167867,2017-07-19
1836,10818576,,2.0,3.0,7.0,2.0,1116.0,1116.0,6037,2.0,,,2.0,34216966,-118515157,6049.0,1.0,1.0,0101,261,LAR1,60371312.00300799,12447.0,3101,32368.0,96355.0,0.0,1.0,1952.0,171356.0,484489.0,2015,313133.0,5990.62,60371312003008.0,-0.0361862689,2017-09-05
1837,10818576,,2.0,3.0,6.0,2.0,1116.0,1116.0,6037,2.0,,,2.0,34216966,-118515157,6049.0,1.0,1.0,101,261,LAR1,60371312.0,12447.0,3101,32368.0,96355.0,0.0,1.0,1952.0,173969.0,491877.0,2016,317908.0,5990.62,60371300000000.0,-0.0361862689,2017-09-05
1838,10825643,1.0,2.0,2.0,4.0,2.0,1127.0,1127.0,6037,2.0,,,2.0,34214600,-118430000,90644.0,,,010E,266,LAR3,60371204.001,12447.0,3101,268002.0,96411.0,0.0,1.0,1971.0,96800.0,254000.0,2015,157200.0,3128.33,60371204001000.0,0.0304023261,2017-01-30
1839,10825643,1.0,2.0,2.0,8.0,2.0,1127.0,1127.0,6037,2.0,,,2.0,34214600,-118430000,90644.0,,,010E,266,LAR3,60371204.0,12447.0,3101,268002.0,96411.0,0.0,1.0,1971.0,96800.0,254000.0,2016,157200.0,3128.33,60371200000000.0,0.0304023261,2017-01-30
1840,10834752,,1.0,2.0,7.0,1.0,805.0,805.0,6037,1.0,,,7.0,34203538,-118511380,5999.0,,,0100,261,LAR1,60371319.003003,12447.0,3101,32368.0,96415.0,0.0,1.0,1949.0,58738.0,125604.0,2015,66866.0,1698.08,60371319003003.0,0.0132143693,2017-04-05
1841,10834752,,1.0,2.0,4.0,1.0,805.0,805.0,6037,1.0,,,7.0,34203538,-118511380,5999.0,,,100,261,LAR1,60371319.0,12447.0,3101,32368.0,96415.0,0.0,1.0,1949.0,59633.0,127518.0,2016,67885.0,1698.08,60371300000000.0,0.0132143693,2017-04-05
1842,10835374,,2.0,4.0,7.0,2.0,1670.0,1670.0,6037,2.0,,,7.0,34195664,-118512882,10446.0,,,0100,261,LAR1,60371320.013002,12447.0,3101,32368.0,96415.0,0.0,1.0,1951.0,106326.0,428534.0,2015,322208.0,5434.02,60371320013002.0,0.0561369122,2017-01-05
1843,10835374,,2.0,4.0,6.0,2.0,1670.0,1670.0,6037,2.0,,,7.0,34195664,-118512882,10446.0,,,100,261,LAR1,60371320.01,12447.0,3101,32368.0,96415.0,0.0,1.0,1951.0,107947.0,435068.0,2016,327121.0,5434.02,60371300000000.0,0.0561369122,2017-01-05
1844,10837544,1.0,3.0,3.0,7.0,3.0,1402.0,1402.0,6037,3.0,,,2.0,34192813,-118476011,5772.0,,,0100,261,LAR1,60371276.062,12447.0,3101,41466.0,96415.0,0.0,1.0,1949.0,148000.0,455000.0,2015,307000.0,5888.01,60371276062000.0,-0.0265536476,2017-03-22
1845,10837544,1.0,3.0,3.0,6.0,3.0,1402.0,1402.0,6037,3.0,,,2.0,34192813,-118476011,5772.0,,,100,261,LAR1,60371276.06,12447.0,3101,41466.0,96415.0,0.0,1.0,1949.0,157800.0,485000.0,2016,327200.0,5888.01,60371300000000.0,-0.0265536476,2017-03-22
1846,10845029,1.0,3.0,3.0,4.0,3.0,1376.0,1376.0,6037,3.0,,,2.0,34169700,-118447000,72141.0,1.0,1.0,010C,266,LAR3,60371285.00201701,12447.0,3101,27080.0,96410.0,0.0,1.0,1989.0,179613.0,312504.0,2015,132891.0,3908.9,60371285002016.0,-0.0877,2016-11-09
1847,10845029,1.0,3.0,3.0,8.0,3.0,1376.0,1376.0,6037,3.0,,,2.0,34169700,-118447000,72141.0,1.0,1.0,010C,266,LAR3,60371285.0,12447.0,3101,27080.0,96410.0,0.0,1.0,1989.0,182352.0,317269.0,2016,134917.0,3908.9,60371300000000.0,-0.0877,2016-11-09
